tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt35269781,tvEpisode,Episode #1.72,Episode #1.72,0,1993,\N,\N,Reality-TV
tt35269783,tvEpisode,Episode #1.73,Episode #1.73,0,1993,\N,\N,Reality-TV
tt35269784,tvEpisode,Episode #1.74,Episode #1.74,0,1993,\N,\N,Reality-TV
tt35269785,tvEpisode,Episode #1.75,Episode #1.75,0,1993,\N,\N,Reality-TV
tt35269786,tvEpisode,Episode #1.76,Episode #1.76,0,1993,\N,\N,Reality-TV
tt35269787,tvEpisode,Episode #1.77,Episode #1.77,0,1993,\N,\N,Reality-TV
tt35269793,tvEpisode,Episode #1.78,Episode #1.78,0,1993,\N,\N,Reality-TV
tt35269796,tvEpisode,Episode #1.79,Episode #1.79,0,1993,\N,\N,Reality-TV
tt35269797,tvEpisode,Episode #1.80,Episode #1.80,0,1993,\N,\N,Reality-TV
tt35269799,tvEpisode,Episode #1.81,Episode #1.81,0,1993,\N,\N,Reality-TV
tt35269800,tvEpisode,Episode #1.82,Episode #1.82,0,1993,\N,\N,Reality-TV
tt35269801,tvEpisode,Episode #1.83,Episode #1.83,0,1993,\N,\N,Reality-TV
tt35269821,tvEpisode,Episode #1.84,Episode #1.84,0,1993,\N,\N,Reality-TV
tt35269832,tvEpisode,Episode #1.85,Episode #1.85,0,1993,\N,\N,Reality-TV
tt35269839,tvEpisode,Episode #1.86,Episode #1.86,0,1993,\N,\N,Reality-TV
tt35269840,tvEpisode,Episode #1.87,Episode #1.87,0,1993,\N,\N,Reality-TV
tt35269841,tvEpisode,Episode #1.88,Episode #1.88,0,1993,\N,\N,Reality-TV
tt35269842,tvEpisode,Episode #1.89,Episode #1.89,0,1993,\N,\N,Reality-TV
tt35269843,tvEpisode,Episode #1.90,Episode #1.90,0,1993,\N,\N,Reality-TV
tt35269845,tvEpisode,Episode #1.91,Episode #1.91,0,1993,\N,\N,Reality-TV
tt35269847,tvEpisode,Episode #1.92,Episode #1.92,0,1993,\N,\N,Reality-TV
tt35269848,tvEpisode,Episode #1.93,Episode #1.93,0,1993,\N,\N,Reality-TV
tt35269849,tvEpisode,Episode #1.94,Episode #1.94,0,1993,\N,\N,Reality-TV
tt35269850,tvEpisode,Episode #1.95,Episode #1.95,0,1993,\N,\N,Reality-TV
tt35269851,tvEpisode,Episode #1.96,Episode #1.96,0,1993,\N,\N,Reality-TV
tt35269852,tvEpisode,Episode #1.97,Episode #1.97,0,1993,\N,\N,Reality-TV
tt35269853,tvEpisode,Episode #1.98,Episode #1.98,0,1993,\N,\N,Reality-TV
tt35269854,tvEpisode,Episode #1.99,Episode #1.99,0,1993,\N,\N,Reality-TV
tt35269855,tvEpisode,Episode #1.100,Episode #1.100,0,1993,\N,\N,Reality-TV
tt35269856,tvEpisode,Episode #1.101,Episode #1.101,0,1993,\N,\N,Reality-TV
tt35269857,tvEpisode,Episode #1.102,Episode #1.102,0,1993,\N,\N,Reality-TV
tt35269858,tvEpisode,Episode #1.103,Episode #1.103,0,1993,\N,\N,Reality-TV
tt35269860,tvEpisode,Episode #1.104,Episode #1.104,0,1993,\N,\N,Reality-TV
tt35269861,tvEpisode,Episode #1.105,Episode #1.105,0,1993,\N,\N,Reality-TV
tt35269862,tvEpisode,Episode #1.106,Episode #1.106,0,1993,\N,\N,Reality-TV
tt35269863,tvEpisode,Episode #1.107,Episode #1.107,0,1993,\N,\N,Reality-TV
tt35269865,tvEpisode,Episode #1.108,Episode #1.108,0,1993,\N,\N,Reality-TV
tt35269866,tvEpisode,Episode #1.109,Episode #1.109,0,1993,\N,\N,Reality-TV
tt35269867,tvEpisode,Episode #1.110,Episode #1.110,0,1993,\N,\N,Reality-TV
tt35269868,tvEpisode,Episode #1.111,Episode #1.111,0,1993,\N,\N,Reality-TV
tt35269869,tvEpisode,Episode #1.112,Episode #1.112,0,1993,\N,\N,Reality-TV
tt35269871,tvEpisode,Episode #1.113,Episode #1.113,0,1993,\N,\N,Reality-TV
tt35269872,tvEpisode,Episode #1.114,Episode #1.114,0,1993,\N,\N,Reality-TV
tt35269873,tvEpisode,Episode #1.115,Episode #1.115,0,1993,\N,\N,Reality-TV
tt35269874,tvEpisode,Episode #1.116,Episode #1.116,0,1993,\N,\N,Reality-TV
tt35269875,tvEpisode,Episode #1.117,Episode #1.117,0,1993,\N,\N,Reality-TV
tt35269876,tvEpisode,Episode #1.118,Episode #1.118,0,1993,\N,\N,Reality-TV
tt35269878,tvEpisode,Episode #1.119,Episode #1.119,0,1993,\N,\N,Reality-TV
tt35269879,tvEpisode,Episode #1.120,Episode #1.120,0,1993,\N,\N,Reality-TV
tt35269880,tvEpisode,Episode #1.121,Episode #1.121,0,1993,\N,\N,Reality-TV
tt35269883,tvEpisode,Episode #1.122,Episode #1.122,0,1993,\N,\N,Reality-TV
tt35269884,tvEpisode,Episode #1.123,Episode #1.123,0,1993,\N,\N,Reality-TV
tt35269885,tvEpisode,Episode #1.124,Episode #1.124,0,1993,\N,\N,Reality-TV
tt35269886,tvEpisode,Episode #1.125,Episode #1.125,0,1993,\N,\N,Reality-TV
tt35269887,tvEpisode,Episode #1.126,Episode #1.126,0,1993,\N,\N,Reality-TV
tt35269888,tvEpisode,Episode #1.127,Episode #1.127,0,1993,\N,\N,Reality-TV
tt35269889,tvEpisode,Episode #1.128,Episode #1.128,0,1993,\N,\N,Reality-TV
tt35269890,tvEpisode,Episode #1.129,Episode #1.129,0,1993,\N,\N,Reality-TV
tt35269891,tvEpisode,Episode #1.130,Episode #1.130,0,1993,\N,\N,Reality-TV
tt35269892,tvEpisode,Episode #1.131,Episode #1.131,0,1993,\N,\N,Reality-TV
tt35269893,tvEpisode,Episode #1.132,Episode #1.132,0,1993,\N,\N,Reality-TV
tt35269894,tvEpisode,Episode #1.133,Episode #1.133,0,1993,\N,\N,Reality-TV
tt35269895,tvEpisode,Episode #1.134,Episode #1.134,0,1993,\N,\N,Reality-TV
tt35269896,tvEpisode,Episode #1.135,Episode #1.135,0,1993,\N,\N,Reality-TV
tt35269897,tvEpisode,Episode #1.136,Episode #1.136,0,1993,\N,\N,Reality-TV
tt35269899,tvEpisode,Episode #1.138,Episode #1.138,0,1993,\N,\N,Reality-TV
tt35269901,tvEpisode,Episode #1.139,Episode #1.139,0,1993,\N,\N,Reality-TV
tt35269904,tvEpisode,Episode #1.140,Episode #1.140,0,1993,\N,\N,Reality-TV
tt35269905,tvEpisode,Episode #1.141,Episode #1.141,0,1993,\N,\N,Reality-TV
tt35269906,tvEpisode,Episode #1.142,Episode #1.142,0,1993,\N,\N,Reality-TV
tt35269907,tvEpisode,Episode #1.143,Episode #1.143,0,1993,\N,\N,Reality-TV
tt35269908,tvEpisode,Episode #1.144,Episode #1.144,0,1993,\N,\N,Reality-TV
tt35269926,tvEpisode,Episode #1.145,Episode #1.145,0,1993,\N,\N,Reality-TV
tt35269927,tvEpisode,Episode #1.146,Episode #1.146,0,1993,\N,\N,Reality-TV
tt35269929,tvEpisode,Episode #1.147,Episode #1.147,0,1993,\N,\N,Reality-TV
tt35269930,tvEpisode,Episode #1.148,Episode #1.148,0,1993,\N,\N,Reality-TV
tt35269931,tvEpisode,Episode #1.149,Episode #1.149,0,1993,\N,\N,Reality-TV
tt35380080,tvEpisode,Episode #18.99,Episode #18.99,0,2025,\N,\N,Reality-TV
tt35475022,tvEpisode,BB 18 Ka Dhamakedar Finale,BB 18 Ka Dhamakedar Finale,0,2025,\N,\N,Reality-TV
tt35698249,video,LG Oled TV TVC,LG Oled TV TVC,0,2022,\N,\N,Short
tt35746268,video,LG Oled evo TVC,LG Oled evo TVC,0,2023,\N,\N,Short
tt35748527,video,LG Oled Tv,LG Oled Tv,0,2021,\N,\N,Short
tt35932843,movie,Pathaan 2,Pathaan 2,0,\N,\N,\N,\N
tt3595298,movie,Prem Ratan Dhan Payo,Prem Ratan Dhan Payo,0,2015,\N,164,"Action,Drama,Musical"
tt36092433,tvEpisode,KKR vs. RCB,KKR vs. RCB,0,2025,\N,\N,Sport
tt36351167,tvEpisode,GT vs. RR,GT vs. RR,0,2025,\N,\N,Sport
tt36452163,video,Ghar ki Mazbooti ka EkDum Solid Raaz- Rungta Steel TMT Bars,Ghar ki Mazbooti ka EkDum Solid Raaz- Rungta Steel TMT Bars,0,2024,\N,1,"Comedy,Short"
tt36750860,tvSeries,Baanjh,Baanjh,0,2024,\N,\N,Drama
tt36750887,video,Madam,Madam,0,2024,\N,\N,Drama
tt36750979,tvEpisode,Baanjh S01E01,Baanjh S01E01,0,2024,\N,\N,Drama
tt36751020,tvEpisode,Baanjh S01E02,Baanjh S01E02,0,2024,\N,\N,Drama
tt3679040,movie,Kisi Ka Bhai Kisi Ki Jaan,Kisi Ka Bhai Kisi Ki Jaan,0,2023,\N,145,"Action,Comedy,Drama"
tt3850798,movie,Lai Bhaari,Lai Bhaari,0,2014,\N,157,"Action,Drama"
tt3863552,movie,Bajrangi Bhaijaan,Bajrangi Bhaijaan,0,2015,\N,163,"Action,Adventure,Comedy"
tt3898090,tvEpisode,Salman Ki Kick: Part 1,Salman Ki Kick: Part 1,0,2014,\N,48,"Action,Crime"
tt3899862,tvEpisode,Salman Ki Kick: Part 2,Salman Ki Kick: Part 2,0,2014,\N,48,"Action,Crime"
tt4002280,video,The Dot,The Dot,0,2014,\N,37,"Drama,Romance,Short"
tt4056606,tvEpisode,Launch,Launch,0,2014,\N,\N,Reality-TV
tt4070250,tvEpisode,Where are the bags?,Where are the bags?,0,2014,\N,\N,Reality-TV
tt4070252,tvEpisode,A strange Wake up call from the Secret Society,A strange Wake up call from the Secret Society,0,2014,\N,\N,Reality-TV
tt4070254,tvEpisode,It's time for sacrifice for Housemates,It's time for sacrifice for Housemates,0,2014,\N,\N,Reality-TV
tt4070256,tvEpisode,Secret society revealed,Secret society revealed,0,2014,\N,\N,Reality-TV
tt4070258,tvEpisode,Four contestants are nominated,Four contestants are nominated,0,2014,\N,\N,Reality-TV
tt4070260,tvEpisode,Sonali ho gayi 'RUN-OUT',Sonali ho gayi 'RUN-OUT',0,2014,\N,\N,Reality-TV
tt4070268,tvEpisode,Addition to the tourists,Addition to the tourists,0,2014,\N,\N,Reality-TV
tt4070272,tvEpisode,The last Hijacking,The last Hijacking,0,2014,\N,\N,Reality-TV
tt4089624,tvEpisode,Confused Winners,Confused Winners,0,2014,\N,\N,Reality-TV
tt4089630,tvEpisode,Sonali is back,Sonali is back,0,2014,\N,\N,Reality-TV
tt4089636,tvEpisode,True faces exposed!,True faces exposed!,0,2014,\N,\N,Reality-TV
tt4089640,tvEpisode,Twist in evictions?,Twist in evictions?,0,2014,\N,\N,Reality-TV
tt4089646,tvEpisode,Big Bomb relief for Praneet,Big Bomb relief for Praneet,0,2014,\N,\N,Reality-TV
tt4089654,tvEpisode,No ration for rule breakers,No ration for rule breakers,0,2014,\N,\N,Reality-TV
tt4094726,tvEpisode,Babbars and Lambas',Babbars and Lambas',0,2014,\N,\N,Reality-TV
tt4094730,tvEpisode,War between Babbars and Lambas,War between Babbars and Lambas,0,2014,\N,\N,Reality-TV
tt4094732,tvEpisode,Hrithik 'Bang Bangs Bigg Boss ka Door,Hrithik 'Bang Bangs Bigg Boss ka Door,0,2014,\N,\N,Reality-TV
tt4094736,tvEpisode,Road to Ration via Pictionary,Road to Ration via Pictionary,0,2014,\N,\N,Reality-TV
tt4094738,tvEpisode,Stop complicating! says Salman,Stop complicating! says Salman,0,2014,\N,\N,Reality-TV
tt4094740,tvEpisode,Graceful Rekha enters the house,Graceful Rekha enters the house,0,2014,\N,\N,Reality-TV
tt4134680,tvEpisode,Sawaal-Jawaab with Gautam,Sawaal-Jawaab with Gautam,0,2014,\N,\N,Reality-TV
tt4134682,tvEpisode,The Over- Villainous Task,The Over- Villainous Task,0,2014,\N,\N,Reality-TV
tt4134684,tvEpisode,Supervillains VS Superheroes,Supervillains VS Superheroes,0,2014,\N,\N,Reality-TV
tt4134688,tvEpisode,Ali's arrival,Ali's arrival,0,2014,\N,\N,Reality-TV
tt4134690,tvEpisode,Judgement Day for housemates,Judgement Day for housemates,0,2014,\N,\N,Reality-TV
tt4134692,tvEpisode,The housemates meet the new Bigg Boss!,The housemates meet the new Bigg Boss!,0,2014,\N,\N,Reality-TV
tt4134694,tvEpisode,Which Housemate Says Goodbye?,Which Housemate Says Goodbye?,0,2014,\N,\N,Reality-TV
tt4134698,tvEpisode,Smashing Plates on Contestants,Smashing Plates on Contestants,0,2014,\N,\N,Reality-TV
tt4134702,tvEpisode,Ali enjoys Diwali sweets,Ali enjoys Diwali sweets,0,2014,\N,\N,Reality-TV
tt4134708,tvEpisode,Puneet manhandles Gautam,Puneet manhandles Gautam,0,2014,\N,\N,Reality-TV
tt4148408,tvEpisode,TB - The Ticking Time Bomb,TB - The Ticking Time Bomb,0,2014,\N,\N,"Documentary,Talk-Show"
tt4195564,tvEpisode,Gutthi and Palak enter Bigg Boss House,Gutthi and Palak enter Bigg Boss House,0,2014,\N,\N,Reality-TV
tt4302608,tvEpisode,Kadam mila,Kadam mila,0,1988,\N,\N,"Action,Drama"
tt4331862,tvEpisode,Shah Rukh Khan and Kajol,Shah Rukh Khan and Kajol,0,2014,\N,\N,"Comedy,Talk-Show"
tt4331872,tvEpisode,"Shah Rukh Khan, Anupam Kher, Kajol, Farida Jalal, Mandira Bedi and Pooja Ruparel","Shah Rukh Khan, Anupam Kher, Kajol, Farida Jalal, Mandira Bedi and Pooja Ruparel",0,2014,\N,\N,"Comedy,Talk-Show"
tt4467202,movie,Hero,Hero,0,2015,\N,145,"Action,Drama,Musical"
tt4535650,movie,Dilwale,Dilwale,0,2015,\N,158,"Action,Comedy,Drama"
tt4832640,movie,Sultan,Sultan,0,2016,\N,170,"Action,Drama,Romance"
tt4866786,tvEpisode,Day 1 in the Bigg Boss house,Day 1 in the Bigg Boss house,0,2011,\N,\N,Reality-TV
tt4866790,tvEpisode,Peddle a rickshaw and win,Peddle a rickshaw and win,0,2011,\N,\N,Reality-TV
tt4866792,tvEpisode,Roaming India,Roaming India,0,2011,\N,\N,Reality-TV
tt4866796,tvEpisode,Dussehra Celebration,Dussehra Celebration,0,2011,\N,\N,Reality-TV
tt4866798,tvEpisode,Ladies entertain Shakti Kapoor,Ladies entertain Shakti Kapoor,0,2011,\N,\N,Reality-TV
tt4866800,tvEpisode,Nihita exits,Nihita exits,0,2011,\N,\N,Reality-TV
tt4866802,tvEpisode,Shakti Is Given An Advantage,Shakti Is Given An Advantage,0,2011,\N,\N,Reality-TV
tt4866804,tvEpisode,Pooja Misrra in the limelight,Pooja Misrra in the limelight,0,2011,\N,\N,Reality-TV
tt4866806,tvEpisode,Amar Upadhyay Enters The House,Amar Upadhyay Enters The House,0,2011,\N,\N,Reality-TV
tt4866808,tvEpisode,Pooja Misrra acts violently,Pooja Misrra acts violently,0,2011,\N,\N,Reality-TV
tt4866810,tvEpisode,Episode #5.14,Episode #5.14,0,2011,\N,\N,Reality-TV
tt4866812,tvEpisode,Episode #5.11,Episode #5.11,0,2011,\N,\N,Reality-TV
tt4866814,tvEpisode,Episode #5.12,Episode #5.12,0,2011,\N,\N,Reality-TV
tt4870378,tvEpisode,Episode #5.15,Episode #5.15,0,2011,\N,\N,Reality-TV
tt4870380,tvEpisode,Episode #5.16,Episode #5.16,0,2011,\N,\N,Reality-TV
tt4870382,tvEpisode,Episode #5.17,Episode #5.17,0,2011,\N,\N,Reality-TV
tt4870384,tvEpisode,Episode #5.20,Episode #5.20,0,2011,\N,\N,Reality-TV
tt4870386,tvEpisode,Episode #5.19,Episode #5.19,0,2011,\N,\N,Reality-TV
tt4870388,tvEpisode,Episode #5.18,Episode #5.18,0,2011,\N,\N,Reality-TV
tt4870390,tvEpisode,Episode #5.22,Episode #5.22,0,2011,\N,\N,Reality-TV
tt4870392,tvEpisode,Episode #5.21,Episode #5.21,0,2011,\N,\N,Reality-TV
tt4870394,tvEpisode,Episode #5.23,Episode #5.23,0,2011,\N,\N,Reality-TV
tt4870396,tvEpisode,Episode #5.25,Episode #5.25,0,2011,\N,\N,Reality-TV
tt4870398,tvEpisode,Episode #5.27,Episode #5.27,0,2011,\N,\N,Reality-TV
tt4870400,tvEpisode,Episode #5.26,Episode #5.26,0,2011,\N,\N,Reality-TV
tt4870402,tvEpisode,Episode #5.24,Episode #5.24,0,2011,\N,\N,Reality-TV
tt4870404,tvEpisode,Episode #5.28,Episode #5.28,0,2011,\N,\N,Reality-TV
tt4870406,tvEpisode,Episode #5.30,Episode #5.30,0,2011,\N,\N,Reality-TV
tt4870410,tvEpisode,Episode #5.29,Episode #5.29,0,2011,\N,\N,Reality-TV
tt4945984,tvMovie,The Android King: Sundar Pichai,The Android King: Sundar Pichai,0,2015,\N,\N,Documentary
tt5032564,movie,Kota Junction,Kota Junction,0,2015,\N,\N,Drama
tt5284612,tvEpisode,Hotel Red Star,Hotel Red Star,0,2015,\N,\N,"Action,Crime"
tt5301660,tvSeries,Intezaar,Intezaar,0,1989,1991,\N,Drama
tt5488542,short,Kya Khoya Kya Paya,Kya Khoya Kya Paya,0,2002,\N,\N,"Drama,Short"
tt5489240,short,Kar Le Kar Le Koi Dhamaal,Kar Le Kar Le Koi Dhamaal,0,2006,\N,\N,"Musical,Short"
tt5490466,tvSeries,Barely Speaking with Arnub,Barely Speaking with Arnub,0,2014,\N,\N,"Comedy,News,Talk-Show"
tt5497760,tvEpisode,Shah Rukh Khan,Shah Rukh Khan,0,2014,\N,\N,"Comedy,News,Talk-Show"
tt5753564,tvEpisode,FAN Special with Shah Rukh Khan,FAN Special with Shah Rukh Khan,0,2016,\N,66,"Comedy,Talk-Show"
tt5816176,tvEpisode,Fauji bhai,Fauji bhai,0,1988,\N,\N,"Action,Drama"
tt5816184,tvEpisode,Zamini nishaan,Zamini nishaan,0,1988,\N,\N,"Action,Drama"
tt5819812,tvEpisode,Apshagun,Apshagun,0,1988,\N,\N,"Action,Drama"
tt5819814,tvEpisode,Savdhaan,Savdhaan,0,1988,\N,\N,"Action,Drama"
tt5821662,tvEpisode,Hilo mat,Hilo mat,0,1988,\N,\N,"Action,Drama"
tt5821678,tvEpisode,Takkar,Takkar,0,1988,\N,\N,"Action,Drama"
tt5827864,tvEpisode,Raftaar,Raftaar,0,1988,\N,\N,"Action,Drama"
tt5831158,tvEpisode,Dost Ki Shaadi,Dost Ki Shaadi,0,1988,\N,\N,"Action,Drama"
tt5833750,tvEpisode,Himmat,Himmat,0,1988,\N,\N,"Action,Drama"
tt5833756,tvEpisode,Jung,Jung,0,1988,\N,\N,"Action,Drama"
tt5837404,tvEpisode,Zinda Ya Murda,Zinda Ya Murda,0,1988,\N,\N,"Action,Drama"
tt5837410,tvEpisode,Fauji,Fauji,0,1988,\N,22,"Action,Drama"
tt5872910,tvEpisode,Sultan In Kapil's Mohalla,Sultan In Kapil's Mohalla,0,2016,\N,\N,"Comedy,Talk-Show"
tt5882970,movie,Tubelight,Tubelight,0,2017,\N,136,"Drama,War"
tt5946128,movie,Dear Zindagi,Dear Zindagi,0,2016,\N,151,"Drama,Romance"
tt5956100,movie,Tiger Zinda Hai,Tiger Zinda Hai,0,2017,\N,161,"Action,Adventure,Thriller"
tt5988306,tvMovie,Memoirs of Prem Ratan Dhan Payo,Memoirs of Prem Ratan Dhan Payo,0,2016,\N,29,\N
tt5997666,movie,Jab Harry Met Sejal,Jab Harry Met Sejal,0,2017,\N,143,"Comedy,Drama,Romance"
tt6141628,tvMovie,Diwali Rishton Ki Mithas,Diwali Rishton Ki Mithas,0,2011,\N,185,Family
tt6206908,tvEpisode,Shah Rukh Khan and Alia Bhatt,Shah Rukh Khan and Alia Bhatt,0,2016,\N,\N,"Comedy,Talk-Show"
tt6277462,movie,Brahmastra Part One: Shiva,Brahmastra Part One: Shiva,0,2022,\N,167,"Action,Adventure,Fantasy"
tt6287674,tvEpisode,Shahrukh and Alia in Kapil's Show,Shahrukh and Alia in Kapil's Show,0,2016,\N,\N,"Comedy,Talk-Show"
tt6289244,short,Mahaan Karz,Mahaan Karz,0,1991,\N,\N,"Drama,Short"
tt6292424,tvEpisode,"Salman, Arbaaz and Sohail Khan","Salman, Arbaaz and Sohail Khan",0,2016,\N,\N,"Comedy,Talk-Show"
tt6295626,tvEpisode,"Deepika, SRK & Rohit Shetty","Deepika, SRK & Rohit Shetty",0,2013,\N,\N,"Comedy,Talk-Show"
tt6302274,tvEpisode,Shahrukh Khan and Rohit Shetty,Shahrukh Khan and Rohit Shetty,0,2013,\N,\N,"Comedy,Talk-Show"
tt6320840,tvEpisode,"Shahrukh Khan, Kajol, Varun Dhawan, Kriti Sanon & Varun Sharma","Shahrukh Khan, Kajol, Varun Dhawan, Kriti Sanon & Varun Sharma",0,2015,\N,\N,"Comedy,Talk-Show"
tt6320932,tvEpisode,Salman Khan & Sonam Kapoor - Part II,Salman Khan & Sonam Kapoor - Part II,0,2015,\N,\N,"Comedy,Talk-Show"
tt6320934,tvEpisode,Salman Khan & Sonam Kapoor - Part I,Salman Khan & Sonam Kapoor - Part I,0,2015,\N,\N,"Comedy,Talk-Show"
tt6321200,tvEpisode,Salman Khan & Nawazuddin Siddiqui,Salman Khan & Nawazuddin Siddiqui,0,2015,\N,\N,"Comedy,Talk-Show"
tt6321214,tvEpisode,Salman Khan,Salman Khan,0,2015,\N,\N,"Comedy,Talk-Show"
tt6323788,tvEpisode,Happy New Year - Part 3,Happy New Year - Part 3,0,2014,\N,\N,"Comedy,Talk-Show"
tt6323820,tvEpisode,Happy New Year - Part 2,Happy New Year - Part 2,0,2014,\N,\N,"Comedy,Talk-Show"
tt6323832,tvEpisode,Happy New Year - Part 1,Happy New Year - Part 1,0,2014,\N,\N,"Comedy,Talk-Show"
tt6380642,tvSeries,Rajani,Rajani,0,1993,1994,\N,Comedy
tt6381562,tvEpisode,Episode #1.1,Episode #1.1,0,1991,\N,\N,Drama
tt6381568,tvEpisode,Episode #1.2,Episode #1.2,0,1991,\N,\N,Drama
tt6381572,tvEpisode,Episode #1.3,Episode #1.3,0,1991,\N,\N,Drama
tt6381574,tvEpisode,Episode #1.4,Episode #1.4,0,1991,\N,\N,Drama
tt6405220,movie,Bulund,Bulund,0,1993,\N,132,Action
tt6417788,movie,That's What It's All About: The Journey of Prem Ratan Dhan Payo,That's What It's All About: The Journey of Prem Ratan Dhan Payo,0,2017,\N,65,Documentary
tt6509998,tvMiniSeries,AIB Video Podcast,AIB Video Podcast,0,2013,\N,\N,Comedy
tt6527426,movie,Zero,Zero,0,2018,\N,164,"Comedy,Drama,Romance"
tt6573786,tvMiniSeries,FC FaceTime,FC FaceTime,0,2014,\N,\N,Talk-Show
tt6583204,tvEpisode,Shah Rukh Khan & Alia Bhatt,Shah Rukh Khan & Alia Bhatt,0,2016,\N,19,Talk-Show
tt6611428,tvEpisode,AIB Podcast: feat Shah Rukh Khan,AIB Podcast: feat Shah Rukh Khan,0,2017,\N,\N,Comedy
tt6649234,movie,Be Happy,Be Happy,0,2025,\N,128,Drama
tt6660502,short,Aag Lag Gayee,Aag Lag Gayee,0,1995,\N,\N,"Musical,Short"
tt6832952,tvEpisode,Shahrukh & Nawazuddin in Kapil's Show,Shahrukh & Nawazuddin in Kapil's Show,0,2017,\N,\N,"Comedy,Talk-Show"
tt6941654,movie,Hanuman Da' Damdaar,Hanuman Da' Damdaar,0,2017,\N,105,"Animation,Family"
tt7059844,movie,Dabangg 3,Dabangg 3,0,2019,\N,160,"Action,Comedy,Crime"
tt7275232,movie,Welcome to New York,Welcome to New York,0,2018,\N,118,"Comedy,Drama"
tt7293204,tvSeries,Star Verdict,Star Verdict,0,2013,2014,22,Talk-Show
tt7431594,movie,Race 3,Race 3,0,2018,\N,160,"Action,Thriller"
tt7531720,tvEpisode,Episode #1.1,Episode #1.1,0,1989,\N,\N,Drama
tt7533586,tvEpisode,Episode #1.2,Episode #1.2,0,1989,\N,24,Drama
tt7621064,movie,Louder Together,Louder Together,0,2017,\N,52,Documentary
tt7624840,movie,Paharganj,Paharganj,0,2019,\N,108,"Crime,Drama,Mystery"
tt7632422,tvEpisode,Episode #1.442,Episode #1.442,0,2015,\N,22,"Comedy,Drama,Romance"
tt7632430,tvEpisode,Episode #1.414,Episode #1.414,0,2015,\N,\N,"Comedy,Drama,Romance"
tt7683380,tvEpisode,Season Premiere: Bigg Boss S11,Season Premiere: Bigg Boss S11,0,2017,\N,\N,Reality-TV
tt7721800,movie,Bharat,Bharat,0,2019,\N,150,"Action,Comedy,Drama"
tt7767622,tvEpisode,Did Zubair Call Arshi A 2 Rupees Aurat?,Did Zubair Call Arshi A 2 Rupees Aurat?,0,2017,\N,\N,Reality-TV
tt7820846,movie,Love Will Take Over,Loveyatri,0,2018,\N,140,"Comedy,Drama,Music"
tt7838256,movie,Enjoy: Pleasure Paradox,Enjoy: Pleasure Paradox,0,2018,\N,45,Drama
tt7847662,tvEpisode,Episode dated 22 December 2001,Episode dated 22 December 2001,0,2001,\N,\N,\N
tt7981392,movie,Kick 2,Kick 2,0,\N,\N,\N,\N
tt8110266,video,Shahrukh Khan: Safar,Shahrukh Khan: Safar,0,2017,\N,\N,"Musical,Short"
tt8376780,tvEpisode,Bigg Boss 11 - Grand Finale,Bigg Boss 11 - Grand Finale,0,2018,\N,\N,Reality-TV
tt8411968,tvEpisode,The Contestants Are Welcomed Home,The Contestants Are Welcomed Home,0,2012,\N,\N,Reality-TV
tt8411974,tvEpisode,The Grand Premiere,The Grand Premiere,0,2013,\N,\N,Reality-TV
tt8413196,tvEpisode,Salman Launches Bigg Boss 9 Double Trouble,Salman Launches Bigg Boss 9 Double Trouble,0,2015,\N,\N,Reality-TV
tt8413212,tvEpisode,Bigg Boss 10: Season Premiere,Bigg Boss 10: Season Premiere,0,2016,\N,\N,Reality-TV
tt8413234,tvEpisode,Dhinchak Pooja's Bigg Entry,Dhinchak Pooja's Bigg Entry,0,2017,\N,\N,Reality-TV
tt8443588,tvEpisode,Princess Dingangana Voted out!,Princess Dingangana Voted out!,0,2015,\N,\N,Reality-TV
tt8443612,tvEpisode,Housemates bade 'Shaukeen' hai,Housemates bade 'Shaukeen' hai,0,2014,\N,\N,Reality-TV
tt8443636,tvEpisode,Andrew Symonds is the new entrant!,Andrew Symonds is the new entrant!,0,2011,\N,\N,Reality-TV
tt8443696,tvEpisode,Episode #6.25,Episode #6.25,0,2012,\N,\N,Reality-TV
tt8443698,tvEpisode,Episode #6.32,Episode #6.32,0,2012,\N,\N,Reality-TV
tt8443878,tvEpisode,Day 81: Om Ji's filthy act riles up the house,Day 81: Om Ji's filthy act riles up the house,0,2017,\N,\N,Reality-TV
tt8448688,tvEpisode,Salman & Jacqueline grace the season premier,Salman & Jacqueline grace the season premier,0,2018,\N,\N,Reality-TV
tt8457904,tvEpisode,Episode #4.1,Episode #4.1,0,2011,\N,\N,"Musical,Reality-TV"
tt8463784,tvEpisode,Episode dated 3 December 2012,Episode dated 3 December 2012,0,2012,\N,\N,Talk-Show
tt8468824,tvEpisode,Bigg Boss 7 - Grand Finale,Bigg Boss 7 - Grand Finale,0,2013,\N,\N,Reality-TV
tt8468872,tvEpisode,Sangram becomes first finalist,Sangram becomes first finalist,0,2013,\N,\N,Reality-TV
tt8468910,tvEpisode,Andy is eliminated,Andy is eliminated,0,2013,\N,\N,Reality-TV
tt8469566,tvEpisode,Salman Kicks Priyank Out!,Salman Kicks Priyank Out!,0,2017,\N,\N,Reality-TV
tt8469578,tvEpisode,Choose Your Queen!,Choose Your Queen!,0,2017,\N,\N,Reality-TV
tt8469594,tvEpisode,Day 18: Bikini clad Mona-Lopa turn on the heat!,Day 18: Bikini clad Mona-Lopa turn on the heat!,0,2016,\N,\N,Reality-TV
